cinema_id,show_id,title,hall,seats_available,date,start_time,end_time
CINEMARK,b0896024-7085-4b07-94f0-4b18ac0a0920,Condition single.,Sala 1,63,2024-12-01,20:32,22:53
CINEMARK,7c90d0f0-d8d6-4489-8437-09553f2877bb,Us couple.,Sala 1,73,2024-12-25,23:42,01:32
CINEMARK,05c9dd31-3c4b-4a69-ba39-46537dd099d0,Red edge.,Sala 4,90,2024-12-24,20:38,22:25
CINEMARK,d4b75259-3f46-4958-ae20-c7c0a14910f9,Form stock foot.,Sala 5,164,2024-12-15,21:37,23:04
CINEMARK,5ef59f4e-a61e-4dd1-88c9-2bfafbef6d98,However service.,Sala 5,90,2024-12-25,01:00,03:15
CINEMARK,8a14392d-8bc4-46fd-ac3f-e48c6d7fadd1,Guy capital us.,Sala 1,74,2024-12-07,05:09,07:21
CINEMARK,a85c7ec1-d492-413f-81af-17afcc23e93b,Every assume write energy.,Sala 4,171,2024-12-17,12:08,15:07
CINEMARK,fc715502-6474-4fbb-b43a-7fa2fb15f5e1,Reduce natural deep.,Sala 1,135,2024-12-17,06:58,08:23
CINEMARK,7225e831-0f4f-4202-8a0f-cfa720ec869e,Cost.,Sala 3,191,2024-12-06,16:38,19:07
CINEMARK,cbd24f34-b7d8-42c3-9b98-03a5af53374a,Born hour.,Sala 5,94,2024-12-11,12:57,14:04
CINEMARK,cd4c1fa6-4ade-4d3c-b3ff-dd0285f7d780,Toward feel drop.,Sala 2,163,2024-12-11,22:03,00:46
CINEMARK,8de9981c-6d8e-49e9-814d-e65f15cc28c2,Court prevent.,Sala 2,152,2024-12-08,16:03,17:19
CINEMARK,a2d3fe2a-b556-4018-a334-d9ef46382023,Hospital reduce measure.,Sala 1,161,2024-12-29,11:04,13:38
CINEMARK,5e7a1ce1-27ff-4946-8b06-d5d95e6cda02,By strong court.,Sala 1,114,2024-12-19,16:05,18:55
CINEMARK,b785372b-755c-4930-96b4-a7764c23bbca,Next current.,Sala 3,100,2024-12-22,22:50,00:29
CINEMARK,52c43af3-8416-4fa0-bb86-89ca7f0282d5,Sense ball understand.,Sala 4,176,2024-12-25,18:55,20:00
CINEMARK,a1d2acd7-3eb7-4e42-8595-106816c87338,Site wear front half.,Sala 5,170,2024-12-22,11:26,14:15
CINEMARK,193adb5e-e138-44e8-b852-045d76d57d11,Often final state.,Sala 5,74,2024-12-11,10:43,13:04
CINEMARK,5bd84466-f8aa-4fbc-ac8c-a2bc66444f0a,Deep carry ability.,Sala 4,103,2024-12-04,18:00,20:20
CINEMARK,771b712d-ed7c-4c47-a939-263525619c27,Pass approach at.,Sala 5,56,2024-12-09,22:26,00:41
CINEMARK,b970d68e-1d3a-4942-925c-b13cf7e227e9,Young citizen four.,Sala 3,140,2024-12-01,13:35,16:25
CINEMARK,5bd9d985-6c46-4b0b-87a7-41c4cb457251,Information similar.,Sala 3,92,2024-12-10,19:02,21:53
CINEMARK,abb0dbbe-da8e-4c76-8a7e-1a46bdf424ca,Fly thought religious.,Sala 1,140,2024-12-04,23:56,01:25
CINEMARK,60a8dae0-ef19-40fa-8e8e-81f185fb2cc4,Task west middle.,Sala 3,159,2024-12-23,08:41,11:32
CINEMARK,4efd64ff-0ff2-44ab-98cf-131ebc298b5e,While will.,Sala 4,178,2024-12-21,08:45,11:41
CINEMARK,f04a5333-e90e-428d-afa3-0d427f2237f0,Show change.,Sala 1,98,2024-12-31,14:38,16:23
CINEMARK,8d6edde2-4ff2-469c-bd4a-2cbc3dbe78dc,Rise.,Sala 4,184,2024-12-26,21:27,23:13
CINEMARK,443d43b2-07d6-4af9-8c22-3629fba8f518,Education wide business hot.,Sala 5,188,2024-12-06,16:47,19:32
CINEMARK,7d02d49a-e1f8-4e00-bc6e-fb754c583b43,Third majority.,Sala 3,111,2024-12-16,08:52,11:17
CINEMARK,493366a4-726b-4be4-b263-18b0d9d8c13b,Parent white world.,Sala 2,102,2024-12-10,23:02,01:10
CINEMARK,2cedaa4f-fc8d-426e-898e-2a51dd3b6697,Our dark.,Sala 1,101,2024-12-25,07:28,10:04
CINEMARK,552f14fd-dcf6-4ff4-9a5c-d91700ef1a4f,Country.,Sala 3,187,2024-12-05,19:02,20:12
CINEMARK,e3f34050-6a7b-4322-9edb-02156f7365a2,Form technology mind.,Sala 1,123,2024-12-13,18:23,21:17
CINEMARK,c3bff324-e7d4-42ce-87c1-e6056e1cb729,Successful young.,Sala 5,83,2024-12-24,11:59,14:09
CINEMARK,12e2c623-5816-4729-9223-65f9d209a7dd,Brother finally.,Sala 4,116,2024-12-03,12:11,14:06
CINEMARK,49e04e8a-66d4-4950-8812-f6ac658b6834,Common mother.,Sala 5,85,2024-12-12,14:28,16:20
CINEMARK,8954d1c0-222e-4626-a624-ad807562ec5d,Them fast.,Sala 4,136,2024-12-01,20:12,22:27
CINEMARK,859e2867-153d-4aaf-9e81-bd685b9dadc3,Rate science.,Sala 5,94,2024-12-03,03:41,05:17
CINEMARK,1113802d-1566-46fe-a9e1-bfe114661b2d,He ago whom.,Sala 4,187,2024-12-10,00:18,01:28
CINEMARK,d92702cc-ec3c-471b-a305-592219f03b03,Former door per.,Sala 4,152,2024-12-08,21:32,23:51
CINEMARK,e2d56214-e2ab-4205-a299-c8f25ed29951,Keep effort.,Sala 1,196,2024-12-18,07:12,09:07
CINEMARK,b35e37dd-1609-4730-8f6a-e2c12561ac32,Rise treat.,Sala 5,102,2024-12-24,20:19,22:04
CINEMARK,b46f047c-56f3-4245-8c88-5e2c5f82050b,Rather remember.,Sala 5,70,2024-12-19,16:37,18:25
CINEMARK,93bd041a-9966-40ad-8b8b-fb73b2e2743d,Hot Congress.,Sala 5,71,2024-12-11,10:21,11:30
CINEMARK,80f0a956-b4d9-4347-ae07-e64c75cbd669,Middle director sense feeling.,Sala 1,134,2024-12-26,18:27,19:49
CINEMARK,786d1101-d848-429c-9fcd-9346a6a90233,Sound she.,Sala 3,58,2024-12-26,18:29,20:50
CINEMARK,636dd4cf-78f1-4d02-98a7-f9a475968716,Mother pass.,Sala 3,120,2024-12-01,21:11,22:29
CINEMARK,5d979119-3844-40da-bdcd-8ada1c231ee4,Major personal management.,Sala 3,190,2024-12-08,20:43,22:14
CINEMARK,2604e7af-0e87-44b6-b82d-9c5285fcf553,Great election.,Sala 5,174,2024-12-19,20:03,22:33
CINEMARK,376f9db5-f561-43ae-8396-acc4ad4cd45b,Tree include.,Sala 5,70,2024-12-05,03:27,05:31
CINEMARK,071f64c8-4d2f-4b24-b7b0-594efd2214dc,Management.,Sala 4,138,2024-12-09,02:00,03:13
CINEMARK,7b7dd860-bc83-4226-b33d-cfa3e5cb5a2c,Race vote condition.,Sala 5,99,2024-12-15,10:53,12:48
CINEMARK,ab861ca4-1554-4661-a7d6-1a5ec1cfdf88,During take majority.,Sala 5,110,2024-12-01,23:14,00:50
CINEMARK,24aca80d-2141-4e42-a9e9-f8d3aa217ee1,Board.,Sala 3,151,2024-12-29,09:32,12:07
CINEMARK,6fc93dd5-603c-4726-a964-f355b7b8a485,Security budget final.,Sala 1,124,2024-12-16,20:04,21:50
CINEMARK,955fa5ab-1b64-406f-9eee-385fbb2d07a8,Kind.,Sala 2,55,2024-12-02,00:25,03:13
CINEMARK,493e479c-3c84-4a28-aaf2-27fd2a3e7b27,Just final.,Sala 5,87,2024-12-02,03:18,05:16
CINEMARK,487a00c1-414c-421e-8b7c-267fb1070e2c,Author PM media.,Sala 4,198,2024-12-21,12:48,14:55
CINEMARK,298147d9-3add-4599-b2db-51a4eba7fa9b,Right stuff attack.,Sala 4,132,2024-12-28,08:59,10:26
CINEMARK,8b629caa-196e-49f4-bc7b-46ab6df8e259,Wrong attorney.,Sala 4,92,2024-12-29,23:49,02:34
CINEMARK,577b12ec-7a4b-4831-9e77-0daea844e71e,My yet two.,Sala 4,185,2024-12-09,20:23,22:31
CINEMARK,5e025223-8e86-4369-87f6-a62711668f49,Ok arm.,Sala 3,187,2024-12-07,13:39,15:29
CINEMARK,369fa15c-1119-469b-9515-69dd080230ee,Religious too.,Sala 5,98,2024-12-17,09:38,11:40
CINEMARK,67cca9ce-ac4a-4b90-affa-93592aabb009,Material together hard.,Sala 1,187,2024-12-12,02:39,05:39
CINEMARK,f0ee2c3e-1305-44ec-bab3-bbb29cdb2993,Guess tell human.,Sala 3,118,2024-12-18,13:29,16:01
CINEMARK,7fa5ead2-37a5-4ed3-b7b9-546d1797d6fc,Small hard home.,Sala 4,80,2024-12-19,02:20,04:40
CINEMARK,3544ccf2-d355-468b-a5dc-3c6e312ce753,Range either friend against.,Sala 4,85,2024-12-07,06:05,08:21
CINEMARK,2cd752ac-658a-4452-9684-5f9961db2bd5,Dinner Mrs student.,Sala 1,130,2024-12-09,07:18,08:24
CINEMARK,dafe6911-4a18-4847-b67c-f91270533353,Score understand.,Sala 5,57,2024-12-29,09:36,12:22
CINEMARK,ce52b9c2-43c1-430e-a104-a2fffe6f2e6b,More others where.,Sala 4,116,2024-12-13,05:34,08:00
CINEMARK,a2e6f48c-75fd-4c03-94b7-e4eb5db4cbc0,Little relationship.,Sala 5,75,2024-12-18,16:15,19:04
CINEMARK,74177e35-6845-484c-80df-3f3580d5a2cc,Public month top.,Sala 5,176,2024-12-17,17:45,19:37
CINEMARK,c7cb018a-9439-4e39-95e8-bd9d957d8b60,Your north up.,Sala 2,137,2024-12-31,22:45,01:09
CINEMARK,be287540-2543-48f1-a064-e0473040103b,Away hand politics.,Sala 1,199,2024-12-30,13:48,16:38
CINEMARK,09af4e38-fd68-4b6c-a7bd-42274a6c460b,Real piece.,Sala 1,122,2024-12-10,20:54,22:46
CINEMARK,7fdecae2-8616-4470-ad2b-b7bff64f39bc,Relate laugh.,Sala 5,151,2024-12-02,02:46,04:42
CINEMARK,0f40abc0-0b91-49ba-8e06-3ba481e19b72,Whole number.,Sala 3,169,2024-12-10,14:54,17:37
CINEMARK,67400dd9-16c7-4017-9b6a-d50f1fce392f,Religious moment science.,Sala 3,104,2024-12-08,17:39,18:58
CINEMARK,838105dc-96bb-483e-8223-fb48924913fb,Then third.,Sala 4,107,2024-12-18,05:44,08:27
CINEMARK,4c0994de-9e0e-44f5-a32c-63c2eb87cb6e,Bad board.,Sala 5,179,2024-12-26,09:17,11:54
CINEMARK,e7d8c226-4123-4060-9dec-05d96871b2f7,Cover understand plan.,Sala 5,130,2024-12-25,20:44,23:04
CINEMARK,844d8f79-bd14-469c-9104-2792b71fe4ed,Realize evening.,Sala 2,120,2024-12-28,01:26,02:50
CINEMARK,728698d9-fbd1-43b7-89d7-957ae4bce486,Knowledge great send.,Sala 2,141,2024-12-29,16:16,17:29
CINEMARK,ecbb396f-e59a-4870-80c5-9ba3c476ca5b,Do national less.,Sala 2,85,2024-12-05,09:34,11:51
CINEMARK,fc59b6df-ba71-41ef-8e17-909bbafc6727,However adult why.,Sala 2,78,2024-12-29,20:20,21:48
CINEMARK,f43ea563-0538-4412-b8de-460054a9a7c1,Technology article program listen.,Sala 5,63,2024-12-29,14:23,16:27
CINEMARK,2cd5be5d-8b50-446d-8239-2832787bb56e,Better when.,Sala 5,71,2024-12-09,02:05,04:58
CINEMARK,63a62fb8-4579-4045-a947-3c70148025cd,Various system small.,Sala 2,54,2024-12-15,15:36,16:51
CINEMARK,1c311b57-fff0-4c05-aec9-29a2b7f67b7e,Herself environment behind.,Sala 2,177,2024-12-29,15:49,18:39
CINEMARK,27b9044c-5b87-45f5-bacc-a144bbd4aabc,Hope far top.,Sala 5,173,2024-12-15,22:32,00:17
CINEMARK,e49ad080-6a26-4a29-bdb1-904559ba4c06,Lead decision address.,Sala 3,154,2024-12-31,23:37,01:56
CINEMARK,435c7da2-1469-4377-b034-51c71dbffae4,Property at.,Sala 5,117,2024-12-06,11:40,14:06
CINEMARK,e7d30f86-4956-48c8-8895-c71c4d187a3f,Meeting catch.,Sala 1,113,2024-12-01,06:44,08:36
CINEMARK,34e4b2ef-9378-4340-ad68-556841add5da,Right heart.,Sala 3,148,2024-12-03,06:35,08:48
CINEMARK,bf3f4f06-a055-4177-adf6-048c17a6ead3,Thus myself our.,Sala 2,109,2024-12-18,20:19,22:12
CINEMARK,ffef42da-af51-4395-b448-99a23beedd47,Process image even.,Sala 1,154,2024-12-13,13:20,15:33
CINEMARK,f1a9cdb3-6eb8-4df1-adbd-7db059fc1ed3,Blue bank.,Sala 3,191,2024-12-28,17:19,18:42
CINEMARK,67e15a22-aa92-47a1-90b3-c84e8e876b26,Movie also feel.,Sala 5,177,2024-12-25,19:13,22:12
CINEMARK,74674c34-9574-4e77-9780-b7997412ffc2,Short cell.,Sala 2,98,2024-12-27,11:51,12:51
CINEMARK,25c21592-4b28-4296-9aeb-2174b6c50660,Impact parent teacher.,Sala 4,175,2024-12-30,04:07,06:53
CINEMARK,b79c6aac-0143-44ad-aefa-ba61432e1505,Blood call.,Sala 4,116,2024-12-18,05:06,07:56
CINEMARK,0372f5c3-a508-471a-9089-a89082ae923f,Bad outside.,Sala 4,183,2024-12-01,13:48,15:58
CINEMARK,58dfd705-3db8-4224-b980-50cb7d2ac19a,Your picture.,Sala 3,141,2024-12-29,07:38,10:18
CINEMARK,6610b83c-f80e-44af-a475-efe1632f06fe,Share agent.,Sala 1,170,2024-12-17,10:56,11:59
CINEMARK,d02a7ce0-9782-4563-b4d6-d77d1e720691,Dark reality.,Sala 4,198,2024-12-19,06:04,08:28
CINEMARK,e17469a5-a07f-4d76-828c-2b00045d67c0,Serve rather cost.,Sala 5,102,2024-12-12,09:15,10:24
CINEMARK,70105378-06b0-41d2-90a1-edacd6cc9bf9,First probably reveal.,Sala 2,187,2024-12-29,01:06,02:08
CINEMARK,ab4979ab-73d2-46c0-8955-93abd12ea229,Me improve service.,Sala 5,122,2024-12-15,01:51,04:28
CINEMARK,66e392f3-6e6d-45c1-96db-4d758994cf35,Data list.,Sala 4,145,2024-12-10,20:35,23:15
CINEMARK,8f23957c-e1c9-419e-b63f-572299a48aec,Change address happen food.,Sala 3,70,2024-12-14,15:40,17:40
CINEMARK,38f9cc3a-8fcb-424f-888d-f3eec89b14ba,Tend poor.,Sala 4,135,2024-12-07,23:22,01:29
CINEMARK,b0983ea3-ef70-4cd3-ab0d-a3f5c6d86fb4,Along five nothing.,Sala 4,160,2024-12-11,18:51,20:07
CINEMARK,6f92cdda-0956-491e-a9f0-9fd04ecbee1f,Civil.,Sala 1,125,2024-12-14,12:44,14:14
CINEMARK,647d476a-aaa6-4f0c-bcdb-b8bee304d950,Discussion.,Sala 2,94,2024-12-24,11:23,13:53
CINEMARK,7da6f83d-5d5e-42f3-8ca8-98340e15938d,Democratic cold.,Sala 4,166,2024-12-27,22:52,01:41
CINEMARK,25ba1d2d-3f40-477a-86cc-c797d6209c0e,His will during.,Sala 4,174,2024-12-21,16:57,18:39
CINEMARK,dd9ff5b7-60cf-4ac0-8bdd-87a1fb242a36,People paper.,Sala 5,186,2024-12-26,11:53,13:53
CINEMARK,e352e0c0-d5cc-4386-95b6-7acaf9c6497b,Course detail close.,Sala 3,121,2024-12-29,14:42,16:16
CINEMARK,92025072-cde0-4bf2-aae1-11e62ea0e1fb,Prevent action.,Sala 2,194,2024-12-08,13:36,14:50
CINEMARK,396b4e00-c103-494c-93e3-123adc240343,Over.,Sala 2,67,2024-12-09,14:21,17:00
CINEMARK,f8ae9eb2-ce3c-4af0-8b17-066bab782d05,Least final usually.,Sala 2,175,2024-12-27,12:09,14:19
CINEMARK,ce6d5626-ad3b-4be0-9ac0-17320618a9c4,Child available choice federal.,Sala 1,132,2024-12-05,17:59,20:12
CINEMARK,1c2a0819-e123-442d-81f9-2a195bbc38b6,History others fall.,Sala 3,155,2024-12-10,11:41,14:01
CINEMARK,b38fe70a-6a0b-47e4-8305-39ce416b3e48,Especially drop.,Sala 3,174,2024-12-01,15:47,17:52
CINEMARK,b7913d12-e477-453a-b759-966f09bb4e49,Create identify suggest.,Sala 2,88,2024-12-20,06:47,09:31
CINEMARK,0f7af732-71e7-4be2-a20f-821ae709e688,Moment.,Sala 4,152,2024-12-14,20:58,22:24
CINEMARK,b426cb60-c345-405a-b578-c8d4e37b1d57,Together mission four.,Sala 4,107,2024-12-17,15:01,16:25
CINEMARK,2eb86e61-8e76-4ff7-9022-275fc4728dd0,Already when.,Sala 3,163,2024-12-08,19:55,22:47
CINEMARK,c0e31dbd-516c-459d-be68-93ca85f9aaeb,Would arm.,Sala 1,90,2024-12-23,11:08,12:14
CINEMARK,7065fda1-b992-4c2f-a252-e8d2ad95558b,Middle that certain.,Sala 1,92,2024-12-15,22:36,00:06
CINEMARK,6f8652c0-75c4-4ed0-85d8-6082cc0890ea,Figure oil street.,Sala 2,107,2024-12-29,01:43,03:05
CINEMARK,d3917e0d-a872-498e-a3e7-abd52e54c7f3,Final cell.,Sala 1,191,2024-12-30,06:44,08:44
CINEMARK,272c8d3b-62d3-45de-8aff-65ce8bc03d8f,Half well.,Sala 4,179,2024-12-14,01:11,03:06
CINEMARK,eece7c3b-bdc1-413b-a871-fd183a74e16e,Lawyer try management.,Sala 5,196,2024-12-31,02:18,03:25
CINEMARK,d73295bf-ac1c-4779-919a-e7782269197b,Forget inside certainly message.,Sala 3,167,2024-12-13,02:41,03:50
CINEMARK,67f2c44b-1798-4b9d-bae8-593347f0e378,Drive poor election.,Sala 1,139,2024-12-24,14:21,16:43
CINEMARK,827fb507-8178-422e-95e6-04a865f7917f,Itself national son.,Sala 1,84,2024-12-09,05:27,06:51
CINEMARK,61abed10-a3f9-4033-983e-f0cb30e3d9e4,Your box skin season.,Sala 3,93,2024-12-31,02:02,03:26
CINEMARK,6416a847-ce40-4730-b9b8-f7ddcba0e74b,See bank view.,Sala 4,193,2024-12-26,01:51,04:30
CINEMARK,b2ecfb42-4eaf-4026-83b8-fbac7373d70e,New.,Sala 1,53,2024-12-30,23:36,01:03
CINEMARK,15a20e31-a55f-46ea-99bc-3cdbf0b6da40,Source sure.,Sala 1,119,2024-12-11,09:07,10:39
CINEMARK,402f941f-663c-4c16-808b-5e8d6f24a71a,Spring hand economy action.,Sala 2,65,2024-12-29,12:05,14:01
CINEMARK,d71cfb9e-aea0-474d-9a4b-a5ad8437e0e7,Rest show.,Sala 1,157,2024-12-17,18:51,20:27
CINEMARK,8417d215-9d63-4314-a106-bc34e2a694bd,Themselves amount.,Sala 4,107,2024-12-22,02:10,04:55
CINEMARK,48791db2-d5b6-48a7-888b-04cd04d3fe86,Pm American reveal camera.,Sala 3,187,2024-12-19,09:38,11:48
CINEMARK,ad990b35-98ee-42f6-92e7-2aa62c7e1dae,Billion history.,Sala 2,125,2024-12-07,01:49,03:08
CINEMARK,1ffde022-2c55-492f-a1d9-cf09e037867e,Event here.,Sala 1,79,2024-12-04,05:03,06:19
CINEMARK,5ecbed55-3ddc-4576-8b01-a68c6488a746,Role message.,Sala 4,185,2024-12-14,12:44,15:33
CINEMARK,5ee63613-8b6c-453f-9406-9b2c5543805d,However physical visit.,Sala 2,117,2024-12-13,18:51,20:32
CINEMARK,60c01fc8-587a-452c-bb01-7c91d93056e3,Note discussion form.,Sala 2,89,2024-12-20,01:11,02:30
CINEMARK,3518bd84-2825-4678-a7db-9c5e39f1006e,Head operation.,Sala 5,133,2024-12-19,17:04,18:24
CINEMARK,b726f733-da5e-475b-a7fe-52dfacd66b45,Well along.,Sala 5,64,2024-12-05,23:31,00:37
CINEMARK,fa2c5868-c761-4375-ae79-c621ebab1d06,Late pressure.,Sala 1,174,2024-12-15,05:15,07:41
CINEMARK,148e71b3-8bf7-4833-94e2-c9f8097157f3,Born know.,Sala 5,54,2024-12-19,13:52,15:47
CINEMARK,29e36afd-625a-4605-8b80-cecc99d129d7,Century mind campaign.,Sala 3,69,2024-12-14,13:15,14:55
CINEMARK,2bf87377-2dca-4471-a454-6bab8d145bb3,Board ever.,Sala 4,56,2024-12-02,09:43,11:03
CINEMARK,0aef655c-eaba-451b-9ec2-2f14e934d63b,Figure be.,Sala 2,81,2024-12-13,06:20,08:44
CINEMARK,2e65e074-7e4d-4872-b0c8-2feabac8e5d1,Rule security.,Sala 4,173,2024-12-17,03:38,05:04
CINEMARK,2c24310f-9547-4b6f-9685-924e24576d81,National network nature.,Sala 3,197,2024-12-22,01:09,02:33
CINEMARK,a5254a74-7fe2-49ca-8efb-95e3948539a6,Figure beyond.,Sala 4,78,2024-12-09,12:57,15:39
CINEMARK,a2c4a6cf-775f-48ef-89e1-06a1748f389b,Make sea.,Sala 5,121,2024-12-18,00:11,01:55
CINEMARK,c37998e2-4a2a-4c9d-ad5d-e456f6cfbf2f,Large western stand.,Sala 1,61,2024-12-01,23:11,02:05
CINEMARK,bc10b738-efaa-4f61-b44a-afffd6f616f2,Unit size body.,Sala 1,191,2024-12-19,16:40,18:08
CINEMARK,d59b8dce-fdaf-4a0d-b48c-7b39ea063909,Hospital customer.,Sala 3,164,2024-12-30,13:16,15:12
CINEMARK,f6508d16-bb58-4b87-99cd-78c9556559d7,Offer among as.,Sala 1,155,2024-12-23,00:29,02:42
CINEMARK,addc477e-b588-4f2c-855e-9d14b641936b,Chair say I.,Sala 5,99,2024-12-01,18:49,20:45
CINEMARK,a179c06f-3c32-44f1-bffd-60c01aa57cfa,Happy call.,Sala 4,165,2024-12-08,04:50,07:23
CINEMARK,2292197a-12e2-40d7-a258-6c1da9743add,Receive trial.,Sala 3,89,2024-12-22,08:57,10:30
CINEMARK,cb89e204-04c2-4893-adce-81443a3f54d1,Window fear prove.,Sala 4,143,2024-12-15,21:52,23:11
CINEMARK,de633843-6ce6-43d6-a2b4-f55d2acb6ded,When space reveal.,Sala 3,153,2024-12-25,17:02,19:30
CINEMARK,edd1ad3a-aea1-4cf8-9625-b28b3701babf,Democrat.,Sala 2,153,2024-12-30,11:27,12:41
CINEMARK,5f404fee-1a4f-4619-8b46-96e8b87510b1,Stage consider explain drop.,Sala 4,126,2024-12-13,03:06,06:01
CINEMARK,ba35ca71-4623-485a-b1aa-7cb3f9271757,Throw kid.,Sala 3,54,2024-12-19,23:04,00:27
CINEMARK,ccc601e6-0700-477b-a29b-b9252f943443,Drop possible apply control.,Sala 3,62,2024-12-02,18:33,20:14
CINEMARK,c0e90f9b-e026-4e09-9faa-e071cb3207ee,Rather rich shake.,Sala 5,79,2024-12-30,10:34,12:25
CINEMARK,5af5f1d7-ce5f-4bca-8cee-8c0f4bf7d536,Little policy.,Sala 2,200,2024-12-17,02:56,04:27
CINEMARK,3fae177a-3e6f-41d5-8794-81422bb69f1a,Deal education.,Sala 1,166,2024-12-18,23:48,02:30
CINEMARK,40cb1ee6-6d99-48d7-b5a8-bbb703e08a38,Catch half.,Sala 5,106,2024-12-28,04:25,07:15
CINEMARK,50bcda90-cb04-4d1a-97ae-ac16c4b9433c,Little exactly.,Sala 2,141,2024-12-06,05:22,07:43
CINEMARK,4dcbc4e1-8ffe-4d16-866b-df1a3f99e1de,Contain.,Sala 5,189,2024-12-30,03:58,06:54
CINEMARK,fd7d2b90-2705-405f-8968-9cd56014a75c,Special body.,Sala 1,120,2024-12-01,12:28,14:19
CINEMARK,ae8b4eb4-625a-4734-8067-b358d64bf11f,Whatever one.,Sala 3,107,2024-12-01,04:25,07:02
CINEMARK,93c88808-59bb-4060-b763-5d86f53040c3,Green out.,Sala 5,52,2024-12-29,17:33,19:04
CINEMARK,cf664008-b044-4552-bdd5-5f6e869c008c,Know boy.,Sala 3,98,2024-12-29,02:30,04:09
CINEMARK,4a2335ff-5ace-4f73-b2fc-22be1cf40810,Back yard professional.,Sala 1,164,2024-12-06,08:46,11:16
CINEMARK,d278447b-6706-444e-a645-4d4344e493bf,Bed receive.,Sala 4,166,2024-12-24,01:22,02:40
CINEMARK,1cbf5fe5-38e5-4faf-bf6c-ecd7505eccbf,Information soldier.,Sala 1,187,2024-12-22,14:31,16:16
CINEMARK,c9297642-2f43-4d91-bf36-fc4d84707436,Management particular.,Sala 5,59,2024-12-07,05:49,07:34
CINEMARK,970b1f78-0bc4-481e-9011-139d470a2a5c,Allow capital.,Sala 2,92,2024-12-16,16:33,18:01
CINEMARK,ffcc2cb5-413a-4260-83f1-44f1bd52a201,Never south wish.,Sala 2,118,2024-12-03,09:25,12:12
CINEMARK,69dca509-da2e-4626-9db4-2f3991b83a97,Mr region.,Sala 1,156,2024-12-05,17:06,18:27
CINEMARK,885c0ef2-99a7-4c8e-8774-7eb8bffecbf9,Into current.,Sala 3,131,2024-12-23,03:06,04:56
CINEMARK,81fed742-954b-4710-91c2-fbccbc5c8a0b,Than time continue.,Sala 3,146,2024-12-29,10:46,11:53
CINEMARK,9c5ea7da-5656-49fd-843f-eec20e9fa2ca,Civil smile town indeed.,Sala 2,53,2024-12-18,04:02,06:20
CINEMARK,02af35b8-e1d5-490e-a933-78e8c67ba5b5,Minute.,Sala 5,58,2024-12-10,03:57,06:51
CINEMARK,7dbb189b-ba79-40d8-a8fa-4324959c9ce7,Himself leader born.,Sala 1,55,2024-12-14,00:59,02:15
CINEMARK,ed1a88a0-3e22-4545-8a7a-c9798bfe2fba,Only position.,Sala 2,63,2024-12-05,10:23,12:15
CINEMARK,09a383a2-5f25-4ed6-92ce-1d5e70962fb6,Over strong.,Sala 4,135,2024-12-29,10:58,13:33
CINEMARK,0c309a76-ef97-4bc6-b9e0-0f8eb906fdb5,Though artist.,Sala 4,116,2024-12-04,08:28,11:07
CINEMARK,1cf2baa7-1062-4330-bb1d-b68c56e45606,Stock social.,Sala 5,168,2024-12-23,23:52,02:43
CINEMARK,68a37cbf-346e-4bda-9114-2afacae219f7,Happy already.,Sala 3,127,2024-12-18,19:54,21:14
CINEMARK,c93ce90f-447d-4bfc-8e61-6b1887f00b33,Painting movie tell.,Sala 2,153,2024-12-01,23:03,01:58
CINEMARK,78d38220-4e2d-42c9-bd0e-e85df8c48329,Improve vote her.,Sala 2,149,2024-12-04,21:16,00:01
CINEMARK,ad3f8c12-cc4c-4b88-ad48-3ab7ecf197d5,Candidate you.,Sala 3,170,2024-12-09,23:28,02:20
CINEMARK,9870cbba-3149-44df-aab1-dda2795b1799,Try case.,Sala 4,57,2024-12-06,18:35,21:35
CINEMARK,f4177b4a-4187-4b2a-96f6-f75efaa799a2,Risk become question.,Sala 1,176,2024-12-20,06:17,07:54
CINEMARK,4fe908ad-d9d5-411f-85b1-5144629ab5af,Former garden seem.,Sala 2,77,2024-12-22,14:07,15:58
CINEMARK,65b23844-0789-4d65-8ba5-05e019fd6234,Anyone task.,Sala 3,172,2024-12-10,17:51,20:03
CINEMARK,a1e33923-c05c-4b8f-a7c7-2097645315fe,Fight.,Sala 5,64,2024-12-28,07:47,09:54
CINEMARK,f752bc73-7f94-4f42-ae5e-cc2e9b27ca17,Suddenly our argue.,Sala 3,74,2024-12-26,16:32,18:18
CINEMARK,aaac72ef-beb0-4f73-8629-3c75ed522155,Main east certainly.,Sala 2,178,2024-12-06,17:43,20:00
CINEMARK,7d04be54-8de7-4e3a-94e0-5d82af763a0c,Light economic degree field.,Sala 4,87,2024-12-31,21:09,22:12
CINEMARK,fe7441de-4063-458e-b15b-42e803d2550f,Night investment employee.,Sala 2,194,2024-12-24,09:14,10:59
CINEMARK,b0858abc-6f77-4981-baec-c642577fb351,Daughter become name.,Sala 2,142,2024-12-01,19:23,20:39
CINEMARK,02051c39-e536-4ec4-9bb2-40624a963d4c,Pass might practice.,Sala 3,188,2024-12-23,21:59,23:50
CINEMARK,757b56b2-b2e9-41e1-b401-57cba559a787,Three so.,Sala 2,177,2024-12-30,20:27,22:35
CINEMARK,cfdcdd41-51de-403c-80e5-e207c67777a1,Bring bar bed.,Sala 5,166,2024-12-19,01:39,02:55
CINEMARK,30c23aba-f1de-4565-858b-d4a3efe1905d,Police issue education tell.,Sala 1,85,2024-12-26,19:55,22:01
